,Date,Time,year,month,day,longitude,name,lat,long
418,20050904,600,2005,9,4,  55.1W,Maria,27.5,55.1
419,20050904,1200,2005,9,4,  55.5W,Maria,28.6,55.5
420,20050904,1800,2005,9,4,  56.0W,Maria,29.6,56
421,20050905,0,2005,9,5,  56.5W,Maria,30.2,56.5
422,20050905,600,2005,9,5,  56.8W,Maria,30.9,56.8
423,20050905,1200,2005,9,5,  56.8W,Maria,31.5,56.8
424,20050905,1800,2005,9,5,  56.7W,Maria,32.1,56.7
425,20050906,0,2005,9,6,  56.6W,Maria,32.6,56.6
426,20050906,600,2005,9,6,  56.5W,Maria,33,56.5
427,20050906,1200,2005,9,6,  56.0W,Maria,33.5,56
428,20050906,1800,2005,9,6,  55.4W,Maria,33.9,55.4
429,20050907,0,2005,9,7,  54.6W,Maria,34.4,54.6
430,20050907,600,2005,9,7,  53.3W,Maria,34.8,53.3
431,20050907,1200,2005,9,7,  51.8W,Maria,35.6,51.8
432,20050907,1800,2005,9,7,  50.8W,Maria,36.5,50.8
433,20050908,0,2005,9,8,  49.9W,Maria,37.2,49.9
434,20050908,600,2005,9,8,  49.0W,Maria,37.9,49
435,20050908,1200,2005,9,8,  48.0W,Maria,38.7,48
436,20050908,1800,2005,9,8,  47.2W,Maria,39.1,47.2
437,20050909,0,2005,9,9,  46.4W,Maria,39.4,46.4
438,20050909,600,2005,9,9,  44.9W,Maria,39.8,44.9
439,20050909,1200,2005,9,9,  43.4W,Maria,40.4,43.4
440,20050909,1800,2005,9,9,  42.1W,Maria,41.1,42.1
441,20050910,0,2005,9,10,  40.6W,Maria,41.9,40.6
442,20050910,600,2005,9,10,  39.2W,Maria,42.9,39.2
443,20050910,1200,2005,9,10,  37.7W,Maria,44.5,37.7
444,20050910,1800,2005,9,10,  36.3W,Maria,46,36.3
445,20050911,0,2005,9,11,  35.0W,Maria,48,35
446,20050911,600,2005,9,11,  34.0W,Maria,50,34
447,20050911,1200,2005,9,11,  32.9W,Maria,52,32.9
448,20050911,1800,2005,9,11,  32.0W,Maria,54,32
449,20050912,0,2005,9,12,  31.0W,Maria,55.5,31
450,20050912,600,2005,9,12,  29.0W,Maria,57,29
451,20050912,1200,2005,9,12,  26.0W,Maria,58.5,26
452,20050912,1800,2005,9,12,  23.0W,Maria,61,23
453,20050913,0,2005,9,13,  21.0W,Maria,62,21
454,20050913,600,2005,9,13,  19.0W,Maria,62.9,19
455,20050913,1200,2005,9,13,  16.0W,Maria,63.5,16
456,20050913,1800,2005,9,13,  10.0W,Maria,63,10
457,20050914,0,2005,9,14,   0.0W,Maria,63,0
458,20050905,1800,2005,9,5,  67.0W,Nate,28.4,67
459,20050906,0,2005,9,6,  66.6W,Nate,28.4,66.6
460,20050906,600,2005,9,6,  66.5W,Nate,28.5,66.5
461,20050906,1200,2005,9,6,  66.5W,Nate,28.5,66.5
462,20050906,1800,2005,9,6,  66.4W,Nate,28.6,66.4
463,20050907,0,2005,9,7,  66.3W,Nate,28.7,66.3
464,20050907,600,2005,9,7,  66.3W,Nate,28.7,66.3
465,20050907,1200,2005,9,7,  66.2W,Nate,28.9,66.2
466,20050907,1800,2005,9,7,  66.0W,Nate,29.3,66
467,20050908,0,2005,9,8,  65.7W,Nate,29.6,65.7
468,20050908,600,2005,9,8,  65.0W,Nate,30,65
469,20050908,1200,2005,9,8,  63.8W,Nate,30.5,63.8
470,20050908,1800,2005,9,8,  62.7W,Nate,31.4,62.7
471,20050909,0,2005,9,9,  61.1W,Nate,32.6,61.1
472,20050909,600,2005,9,9,  59.1W,Nate,33.4,59.1
473,20050909,1200,2005,9,9,  55.8W,Nate,34,55.8
474,20050909,1800,2005,9,9,  53.4W,Nate,34.5,53.4
475,20050910,0,2005,9,10,  50.8W,Nate,34.7,50.8
476,20050910,600,2005,9,10,  49.0W,Nate,34.6,49
477,20050910,1200,2005,9,10,  45.9W,Nate,34.5,45.9
478,20050910,1800,2005,9,10,  44.1W,Nate,34.9,44.1
479,20050911,0,2005,9,11,  42.1W,Nate,35.2,42.1
480,20050911,600,2005,9,11,  40.6W,Nate,36,40.6
481,20050911,1200,2005,9,11,  38.3W,Nate,37.4,38.3
482,20050911,1800,2005,9,11,  35.6W,Nate,39.2,35.6
483,20050912,0,2005,9,12,  33.3W,Nate,41.6,33.3
484,20050912,600,2005,9,12,  32.0W,Nate,43.5,32
485,20050912,1200,2005,9,12,  28.1W,Nate,44,28.1
486,20050912,1800,2005,9,12,  25.0W,Nate,46,25
487,20050906,600,2005,9,6,  78.6W,Ophelia,25.8,78.6
488,20050906,1200,2005,9,6,  78.3W,Ophelia,26.3,78.3
489,20050906,1600,2005,9,6,  78.3W,Ophelia,26.6,78.3
490,20050906,1800,2005,9,6,  78.3W,Ophelia,26.8,78.3
491,20050907,0,2005,9,7,  78.5W,Ophelia,27.4,78.5
492,20050907,600,2005,9,7,  78.8W,Ophelia,27.9,78.8
493,20050907,1200,2005,9,7,  79.2W,Ophelia,28.7,79.2
494,20050907,1800,2005,9,7,  79.3W,Ophelia,28.8,79.3
495,20050908,0,2005,9,8,  79.3W,Ophelia,28.8,79.3
496,20050908,600,2005,9,8,  79.6W,Ophelia,28.7,79.6
497,20050908,1200,2005,9,8,  79.6W,Ophelia,28.6,79.6
498,20050908,1800,2005,9,8,  79.5W,Ophelia,28.6,79.5
499,20050909,0,2005,9,9,  79.3W,Ophelia,28.6,79.3
500,20050909,600,2005,9,9,  79.3W,Ophelia,28.9,79.3
501,20050909,1200,2005,9,9,  79.1W,Ophelia,29.3,79.1
502,20050909,1800,2005,9,9,  78.5W,Ophelia,29.8,78.5
503,20050910,0,2005,9,10,  77.5W,Ophelia,30.2,77.5
504,20050910,600,2005,9,10,  76.9W,Ophelia,30.9,76.9
505,20050910,1200,2005,9,10,  76.6W,Ophelia,31.5,76.6
506,20050910,1800,2005,9,10,  76.2W,Ophelia,31.7,76.2
507,20050911,0,2005,9,11,  75.9W,Ophelia,31.8,75.9
508,20050911,600,2005,9,11,  75.9W,Ophelia,31.7,75.9
509,20050911,1200,2005,9,11,  75.7W,Ophelia,31.6,75.7
510,20050911,1800,2005,9,11,  75.9W,Ophelia,31.4,75.9
511,20050912,0,2005,9,12,  76.2W,Ophelia,31.2,76.2
512,20050912,600,2005,9,12,  76.6W,Ophelia,31.2,76.6
513,20050912,1200,2005,9,12,  76.9W,Ophelia,31.5,76.9
514,20050912,1800,2005,9,12,  77.3W,Ophelia,31.7,77.3
515,20050913,0,2005,9,13,  77.7W,Ophelia,31.8,77.7
516,20050913,600,2005,9,13,  77.9W,Ophelia,31.9,77.9
517,20050913,1200,2005,9,13,  78.0W,Ophelia,32.1,78
518,20050913,1800,2005,9,13,  78.1W,Ophelia,32.3,78.1
519,20050914,0,2005,9,14,  78.1W,Ophelia,32.6,78.1
520,20050914,600,2005,9,14,  78.0W,Ophelia,32.9,78
521,20050914,1200,2005,9,14,  77.7W,Ophelia,33.4,77.7
522,20050914,1800,2005,9,14,  77.5W,Ophelia,33.9,77.5
523,20050915,0,2005,9,15,  76.9W,Ophelia,34.2,76.9
524,20050915,600,2005,9,15,  76.3W,Ophelia,34.5,76.3
525,20050915,1200,2005,9,15,  75.8W,Ophelia,34.7,75.8
526,20050915,1800,2005,9,15,  75.6W,Ophelia,34.7,75.6
527,20050916,0,2005,9,16,  75.1W,Ophelia,34.6,75.1
528,20050916,600,2005,9,16,  74.8W,Ophelia,34.7,74.8
529,20050916,1200,2005,9,16,  74.4W,Ophelia,35.4,74.4
530,20050916,1800,2005,9,16,  73.6W,Ophelia,36.4,73.6
531,20050917,0,2005,9,17,  72.7W,Ophelia,37.3,72.7
532,20050917,600,2005,9,17,  71.4W,Ophelia,38.7,71.4
533,20050917,1200,2005,9,17,  69.7W,Ophelia,40,69.7
534,20050917,1800,2005,9,17,  67.3W,Ophelia,41.6,67.3
535,20050918,0,2005,9,18,  64.9W,Ophelia,43.2,64.9
536,20050918,600,2005,9,18,  62.6W,Ophelia,44.8,62.6
537,20050918,1200,2005,9,18,  59.9W,Ophelia,46.2,59.9
538,20050918,1800,2005,9,18,  56.2W,Ophelia,47.4,56.2
539,20050919,0,2005,9,19,  52.3W,Ophelia,48.4,52.3
540,20050919,600,2005,9,19,  48.8W,Ophelia,49,48.8
541,20050919,1200,2005,9,19,  45.7W,Ophelia,49.5,45.7
542,20050919,1800,2005,9,19,  42.1W,Ophelia,50,42.1
543,20050920,0,2005,9,20,  38.5W,Ophelia,50.9,38.5
544,20050920,600,2005,9,20,  34.7W,Ophelia,51.5,34.7
545,20050920,1200,2005,9,20,  30.5W,Ophelia,52.2,30.5
546,20050920,1800,2005,9,20,  26.5W,Ophelia,52.8,26.5
547,20050921,0,2005,9,21,  22.0W,Ophelia,53.8,22
548,20050921,600,2005,9,21,  17.7W,Ophelia,55.3,17.7
549,20050921,1200,2005,9,21,  14.6W,Ophelia,57.6,14.6
550,20050921,1800,2005,9,21,  11.9W,Ophelia,59.8,11.9
551,20050922,0,2005,9,22,   8.4W,Ophelia,61.7,8.4
552,20050922,600,2005,9,22,   4.5W,Ophelia,63.6,4.5
553,20050922,1200,2005,9,22,   1.0W,Ophelia,65.6,1
554,20050917,1200,2005,9,17,  54.5W,Philippe,13.3,54.5
555,20050917,1800,2005,9,17,  54.9W,Philippe,13.5,54.9
556,20050918,0,2005,9,18,  55.1W,Philippe,13.9,55.1
557,20050918,600,2005,9,18,  55.3W,Philippe,14.4,55.3
558,20050918,1200,2005,9,18,  55.5W,Philippe,14.9,55.5
559,20050918,1800,2005,9,18,  55.7W,Philippe,15.6,55.7
560,20050919,0,2005,9,19,  55.8W,Philippe,16.2,55.8
561,20050919,600,2005,9,19,  55.9W,Philippe,16.7,55.9
562,20050919,1200,2005,9,19,  56.2W,Philippe,17.2,56.2
563,20050919,1800,2005,9,19,  56.4W,Philippe,17.5,56.4
564,20050920,0,2005,9,20,  56.6W,Philippe,17.7,56.6
565,20050920,600,2005,9,20,  56.8W,Philippe,17.9,56.8
566,20050920,1200,2005,9,20,  57.0W,Philippe,18.1,57
567,20050920,1800,2005,9,20,  57.2W,Philippe,18.5,57.2
568,20050921,0,2005,9,21,  57.2W,Philippe,18.9,57.2
569,20050921,600,2005,9,21,  57.1W,Philippe,19.4,57.1
570,20050921,1200,2005,9,21,  57.0W,Philippe,19.9,57
571,20050921,1800,2005,9,21,  56.9W,Philippe,20.8,56.9
572,20050922,0,2005,9,22,  56.7W,Philippe,22.4,56.7
573,20050922,600,2005,9,22,  56.8W,Philippe,23.8,56.8
574,20050922,1200,2005,9,22,  57.2W,Philippe,25.2,57.2
575,20050922,1800,2005,9,22,  57.6W,Philippe,26.7,57.6
576,20050923,0,2005,9,23,  58.2W,Philippe,28.3,58.2
577,20050923,600,2005,9,23,  60.1W,Philippe,30.2,60.1
578,20050923,1200,2005,9,23,  62.2W,Philippe,30.5,62.2
579,20050923,1800,2005,9,23,  63.7W,Philippe,30.2,63.7
580,20050924,0,2005,9,24,  63.8W,Philippe,29.2,63.8
581,20050924,600,2005,9,24,  62.8W,Philippe,28.6,62.8
582,20050918,0,2005,9,18,  69.9W,Rita,21.3,69.9
583,20050918,600,2005,9,18,  70.7W,Rita,21.6,70.7
584,20050918,1200,2005,9,18,  71.5W,Rita,21.9,71.5
585,20050918,1800,2005,9,18,  72.3W,Rita,22.2,72.3
586,20050919,0,2005,9,19,  73.0W,Rita,22.4,73
587,20050919,600,2005,9,19,  73.8W,Rita,22.6,73.8
588,20050919,1200,2005,9,19,  74.7W,Rita,22.8,74.7
589,20050919,1800,2005,9,19,  75.9W,Rita,23.1,75.9
590,20050920,0,2005,9,20,  77.2W,Rita,23.3,77.2
591,20050920,600,2005,9,20,  78.8W,Rita,23.5,78.8
592,20050920,1200,2005,9,20,  80.3W,Rita,23.7,80.3
593,20050920,1800,2005,9,20,  81.6W,Rita,23.9,81.6
594,20050921,0,2005,9,21,  82.7W,Rita,24.1,82.7
595,20050921,600,2005,9,21,  84.0W,Rita,24.2,84
596,20050921,1200,2005,9,21,  85.2W,Rita,24.2,85.2
597,20050921,1800,2005,9,21,  86.2W,Rita,24.3,86.2
598,20050922,0,2005,9,22,  86.9W,Rita,24.5,86.9
599,20050922,300,2005,9,22,  87.3W,Rita,24.7,87.3
600,20050922,600,2005,9,22,  87.6W,Rita,24.8,87.6
601,20050922,1200,2005,9,22,  88.3W,Rita,25.2,88.3
602,20050922,1800,2005,9,22,  89.1W,Rita,25.6,89.1
603,20050923,0,2005,9,23,  89.9W,Rita,26,89.9
604,20050923,600,2005,9,23,  90.7W,Rita,26.5,90.7
605,20050923,1200,2005,9,23,  91.5W,Rita,27.1,91.5
606,20050923,1800,2005,9,23,  92.3W,Rita,27.8,92.3
607,20050924,0,2005,9,24,  93.0W,Rita,28.6,93
608,20050924,600,2005,9,24,  93.6W,Rita,29.4,93.6
609,20050924,740,2005,9,24,  93.7W,Rita,29.7,93.7
610,20050924,1200,2005,9,24,  94.1W,Rita,30.5,94.1
611,20050924,1800,2005,9,24,  94.1W,Rita,31.6,94.1
612,20050925,0,2005,9,25,  94.0W,Rita,32.7,94
613,20050925,600,2005,9,25,  93.6W,Rita,33.7,93.6
614,20050925,1200,2005,9,25,  92.5W,Rita,34.7,92.5
615,20050925,1800,2005,9,25,  91.4W,Rita,35.8,91.4
616,20050926,0,2005,9,26,  90.1W,Rita,37,90.1
617,20050926,600,2005,9,26,  88.0W,Rita,39.5,88
618,20050930,1200,2005,9,30,  32.7W,Nineteen,11.8,32.7
619,20050930,1800,2005,9,30,  33.0W,Nineteen,12.2,33
620,20051001,0,2005,1,1,  33.3W,Nineteen,12.7,33.3
621,20051001,600,2005,1,1,  33.5W,Nineteen,13.3,33.5
622,20051001,1200,2005,1,1,  33.7W,Nineteen,13.8,33.7
623,20051001,1800,2005,1,1,  33.9W,Nineteen,14.4,33.9
624,20051002,0,2005,1,2,  33.8W,Nineteen,15,33.8
625,20051002,600,2005,1,2,  34.3W,Nineteen,15.7,34.3
626,20051002,1200,2005,1,2,  35.3W,Nineteen,16.6,35.3
627,20051001,1200,2005,1,1,  85.6W,Stan,18.9,85.6
628,20051001,1800,2005,1,1,  86.2W,Stan,19.1,86.2
629,20051002,0,2005,1,2,  86.7W,Stan,19.3,86.7
630,20051002,600,2005,1,2,  87.2W,Stan,19.5,87.2
631,20051002,1000,2005,1,2,  87.5W,Stan,19.6,87.5
632,20051002,1200,2005,1,2,  87.9W,Stan,19.8,87.9
633,20051002,1800,2005,1,2,  88.8W,Stan,20.3,88.8
634,20051003,0,2005,1,3,  89.8W,Stan,20.5,89.8
635,20051003,600,2005,1,3,  91.0W,Stan,20.5,91
636,20051003,1200,2005,1,3,  91.7W,Stan,20.3,91.7
637,20051003,1800,2005,1,3,  92.2W,Stan,20.1,92.2
638,20051004,0,2005,1,4,  93.2W,Stan,19.8,93.2
639,20051004,600,2005,1,4,  94.1W,Stan,19.2,94.1
640,20051004,1200,2005,1,4,  94.9W,Stan,18.6,94.9
641,20051004,1800,2005,1,4,  95.6W,Stan,17.9,95.6
642,20051005,0,2005,1,5,  96.4W,Stan,17.2,96.4
643,20051005,600,2005,1,5,  97.0W,Stan,16.9,97
644,20051004,0,2005,1,4,  31.8W,AL212005,33.8,31.8
645,20051004,600,2005,1,4,  30.2W,AL212005,34.8,30.2
646,20051004,1200,2005,1,4,  28.5W,AL212005,35.9,28.5
647,20051004,1800,2005,1,4,  26.7W,AL212005,37.1,26.7
648,20051005,0,2005,1,5,  25.0W,AL212005,38.8,25
649,20051005,600,2005,1,5,  23.3W,AL212005,41,23.3
650,20051005,1200,2005,1,5,  23.0W,AL212005,43.6,23
651,20051005,600,2005,1,5,  79.7W,Tammy,27.3,79.7
652,20051005,1200,2005,1,5,  80.2W,Tammy,28.3,80.2
653,20051005,1800,2005,1,5,  80.9W,Tammy,29.5,80.9
654,20051005,2300,2005,1,5,  81.4W,Tammy,30.4,81.4
655,20051006,0,2005,1,6,  81.6W,Tammy,30.5,81.6
656,20051006,600,2005,1,6,  82.8W,Tammy,31.3,82.8
657,20051006,1200,2005,1,6,  84.6W,Tammy,31.8,84.6
658,20051006,1800,2005,1,6,  85.8W,Tammy,31.2,85.8
659,20051007,0,2005,1,7,  85.6W,Tammy,30.3,85.6
660,20051008,600,2005,1,8,  57.4W,Twenty-Two,26.1,57.4
661,20051008,1200,2005,1,8,  58.5W,Twenty-Two,27.7,58.5
662,20051008,1800,2005,1,8,  60.1W,Twenty-Two,28.8,60.1
663,20051009,0,2005,1,9,  62.0W,Twenty-Two,29.3,62
664,20051009,600,2005,1,9,  63.3W,Twenty-Two,29.3,63.3
665,20051009,1200,2005,1,9,  64.5W,Twenty-Two,29.5,64.5
666,20051009,1800,2005,1,9,  65.2W,Twenty-Two,30,65.2
667,20051010,0,2005,1,10,  66.0W,Twenty-Two,30.7,66
668,20051010,600,2005,1,10,  67.5W,Twenty-Two,31.6,67.5
669,20051010,1200,2005,1,10,  68.9W,Twenty-Two,32.5,68.9
670,20051010,1800,2005,1,10,  70.0W,Twenty-Two,33.5,70
671,20051011,0,2005,1,11,  71.0W,Twenty-Two,34.3,71
672,20051011,600,2005,1,11,  71.7W,Twenty-Two,35.5,71.7
673,20051011,1200,2005,1,11,  71.8W,Twenty-Two,36.7,71.8
674,20051011,1800,2005,1,11,  71.7W,Twenty-Two,37.8,71.7
675,20051012,0,2005,1,12,  71.9W,Twenty-Two,38.5,71.9
676,20051012,600,2005,1,12,  72.4W,Twenty-Two,38.8,72.4
677,20051012,1200,2005,1,12,  73.0W,Twenty-Two,38.9,73
678,20051012,1800,2005,1,12,  73.5W,Twenty-Two,38.7,73.5
679,20051013,0,2005,1,13,  73.5W,Twenty-Two,38.3,73.5
680,20051013,600,2005,1,13,  73.5W,Twenty-Two,37.7,73.5
681,20051013,1200,2005,1,13,  73.0W,Twenty-Two,37.2,73
682,20051013,1800,2005,1,13,  73.0W,Twenty-Two,37.8,73
683,20051014,0,2005,1,14,  73.4W,Twenty-Two,38,73.4
684,20051014,600,2005,1,14,  73.8W,Twenty-Two,37.6,73.8
685,20051014,1200,2005,1,14,  73.8W,Twenty-Two,38.6,73.8
686,20051014,1800,2005,1,14,  73.8W,Twenty-Two,39.6,73.8
687,20051008,600,2005,1,8,  20.6W,Vince,32.9,20.6
688,20051008,1200,2005,1,8,  20.3W,Vince,33,20.3
689,20051008,1800,2005,1,8,  20.1W,Vince,33.1,20.1
690,20051009,0,2005,1,9,  20.0W,Vince,33.2,20
691,20051009,600,2005,1,9,  19.6W,Vince,33.4,19.6
692,20051009,1200,2005,1,9,  19.3W,Vince,33.8,19.3
693,20051009,1800,2005,1,9,  18.9W,Vince,34.1,18.9
694,20051010,0,2005,1,10,  18.3W,Vince,34.3,18.3
695,20051010,600,2005,1,10,  17.2W,Vince,34.5,17.2
696,20051010,1200,2005,1,10,  15.3W,Vince,34.7,15.3
697,20051010,1800,2005,1,10,  12.8W,Vince,35.4,12.8
698,20051011,0,2005,1,11,  10.5W,Vince,36.1,10.5
699,20051011,600,2005,1,11,   8.3W,Vince,36.7,8.3
700,20051011,900,2005,1,11,   7.1W,Vince,37.2,7.1
701,20051011,1200,2005,1,11,   6.0W,Vince,37.7,6
702,20051015,1800,2005,1,15,  78.5W,Wilma,17.6,78.5
703,20051016,0,2005,1,16,  78.8W,Wilma,17.6,78.8
704,20051016,600,2005,1,16,  79.0W,Wilma,17.5,79
705,20051016,1200,2005,1,16,  79.2W,Wilma,17.5,79.2
706,20051016,1800,2005,1,16,  79.4W,Wilma,17.5,79.4
707,20051017,0,2005,1,17,  79.6W,Wilma,17.4,79.6
708,20051017,600,2005,1,17,  79.6W,Wilma,16.9,79.6
709,20051017,1200,2005,1,17,  79.7W,Wilma,16.3,79.7
710,20051017,1800,2005,1,17,  79.8W,Wilma,16,79.8
711,20051018,0,2005,1,18,  79.9W,Wilma,15.8,79.9
712,20051018,600,2005,1,18,  79.9W,Wilma,15.7,79.9
713,20051018,1200,2005,1,18,  80.3W,Wilma,16.2,80.3
714,20051018,1800,2005,1,18,  81.1W,Wilma,16.6,81.1
715,20051019,0,2005,1,19,  81.8W,Wilma,16.6,81.8
716,20051019,600,2005,1,19,  82.2W,Wilma,17,82.2
717,20051019,1200,2005,1,19,  82.8W,Wilma,17.3,82.8
718,20051019,1800,2005,1,19,  83.4W,Wilma,17.4,83.4
719,20051020,0,2005,1,20,  84.0W,Wilma,17.9,84
720,20051020,600,2005,1,20,  84.7W,Wilma,18.1,84.7
721,20051020,1200,2005,1,20,  85.2W,Wilma,18.3,85.2
722,20051020,1800,2005,1,20,  85.5W,Wilma,18.6,85.5
723,20051021,0,2005,1,21,  85.8W,Wilma,19.1,85.8
724,20051021,600,2005,1,21,  86.1W,Wilma,19.5,86.1
725,20051021,1200,2005,1,21,  86.4W,Wilma,20.1,86.4
726,20051021,1800,2005,1,21,  86.7W,Wilma,20.3,86.7
727,20051021,2145,2005,1,21,  86.8W,Wilma,20.6,86.8
728,20051022,0,2005,1,22,  86.8W,Wilma,20.6,86.8
729,20051022,330,2005,1,22,  86.9W,Wilma,20.8,86.9
730,20051022,600,2005,1,22,  87.0W,Wilma,20.8,87
731,20051022,1200,2005,1,22,  87.1W,Wilma,21,87.1
732,20051022,1800,2005,1,22,  87.1W,Wilma,21.3,87.1
733,20051023,0,2005,1,23,  87.0W,Wilma,21.6,87
734,20051023,600,2005,1,23,  86.8W,Wilma,21.8,86.8
735,20051023,1200,2005,1,23,  86.1W,Wilma,22.4,86.1
736,20051023,1800,2005,1,23,  85.4W,Wilma,23.1,85.4
737,20051024,0,2005,1,24,  84.3W,Wilma,24,84.3
738,20051024,600,2005,1,24,  83.1W,Wilma,25,83.1
739,20051024,1030,2005,1,24,  81.7W,Wilma,25.9,81.7
740,20051024,1200,2005,1,24,  81.0W,Wilma,26.2,81
741,20051024,1800,2005,1,24,  78.8W,Wilma,28,78.8
742,20051025,0,2005,1,25,  76.0W,Wilma,30.1,76
743,20051025,600,2005,1,25,  72.0W,Wilma,33.3,72
744,20051025,1200,2005,1,25,  67.9W,Wilma,36.8,67.9
745,20051025,1800,2005,1,25,  63.5W,Wilma,40.5,63.5
746,20051026,0,2005,1,26,  60.0W,Wilma,42.5,60
747,20051026,600,2005,1,26,  57.5W,Wilma,44,57.5
748,20051026,1200,2005,1,26,  55.0W,Wilma,45,55
749,20051026,1800,2005,1,26,  52.0W,Wilma,45.5,52
750,20051022,1200,2005,1,22,  67.5W,Alpha,15.8,67.5
751,20051022,1800,2005,1,22,  68.5W,Alpha,16.5,68.5
752,20051023,0,2005,1,23,  69.6W,Alpha,17.3,69.6
753,20051023,600,2005,1,23,  70.5W,Alpha,17.8,70.5
754,20051023,1000,2005,1,23,  71.3W,Alpha,18.3,71.3
755,20051023,1200,2005,1,23,  72.2W,Alpha,18.6,72.2
756,20051023,1800,2005,1,23,  72.7W,Alpha,19.8,72.7
757,20051024,0,2005,1,24,  72.9W,Alpha,21.6,72.9
758,20051024,600,2005,1,24,  73.0W,Alpha,23.5,73
759,20051024,1200,2005,1,24,  72.4W,Alpha,25.1,72.4
760,20051024,1800,2005,1,24,  70.8W,Alpha,27.9,70.8
761,20051026,1800,2005,1,26,  80.9W,Beta,10.4,80.9
762,20051027,0,2005,1,27,  81.1W,Beta,10.7,81.1
763,20051027,600,2005,1,27,  81.3W,Beta,11,81.3
764,20051027,1200,2005,1,27,  81.3W,Beta,11.3,81.3
765,20051027,1800,2005,1,27,  81.3W,Beta,11.6,81.3
766,20051028,0,2005,1,28,  81.2W,Beta,11.9,81.2
767,20051028,600,2005,1,28,  81.1W,Beta,12.3,81.1
768,20051028,1200,2005,1,28,  81.0W,Beta,12.8,81
769,20051028,1800,2005,1,28,  81.1W,Beta,13.2,81.1
770,20051029,0,2005,1,29,  81.2W,Beta,13.4,81.2
771,20051029,600,2005,1,29,  81.4W,Beta,13.6,81.4
772,20051029,1200,2005,1,29,  81.6W,Beta,13.7,81.6
773,20051029,1800,2005,1,29,  82.1W,Beta,13.7,82.1
774,20051030,0,2005,1,30,  82.6W,Beta,13.6,82.6
775,20051030,600,2005,1,30,  83.1W,Beta,13.3,83.1
776,20051030,1200,2005,1,30,  83.5W,Beta,12.9,83.5
777,20051030,1800,2005,1,30,  84.1W,Beta,12.7,84.1
778,20051031,0,2005,1,31,  84.9W,Beta,12.7,84.9
779,20051114,0,2005,1,114,  62.1W,Gamma,13.2,62.1
780,20051114,600,2005,1,114,  62.8W,Gamma,13.6,62.8
781,20051114,1200,2005,1,114,  63.4W,Gamma,13.8,63.4
782,20051114,1800,2005,1,114,  64.2W,Gamma,14.1,64.2
783,20051115,0,2005,1,115,  65.0W,Gamma,14.2,65
784,20051115,600,2005,1,115,  66.0W,Gamma,14.3,66
785,20051115,1200,2005,1,115,  67.1W,Gamma,14.4,67.1
786,20051115,1800,2005,1,115,  68.4W,Gamma,14.7,68.4
787,20051116,0,2005,1,116,  69.9W,Gamma,14.8,69.9
788,20051116,600,2005,1,116,  71.5W,Gamma,14.8,71.5
789,20051116,1200,2005,1,116,  73.1W,Gamma,14.7,73.1
790,20051116,1800,2005,1,116,  75.4W,Gamma,14.8,75.4
791,20051117,0,2005,1,117,  77.6W,Gamma,15,77.6
792,20051117,600,2005,1,117,  79.7W,Gamma,15.3,79.7
793,20051117,1200,2005,1,117,  81.7W,Gamma,15.6,81.7
794,20051117,1800,2005,1,117,  83.1W,Gamma,15.8,83.1
795,20051118,0,2005,1,118,  84.1W,Gamma,15.8,84.1
796,20051118,600,2005,1,118,  84.8W,Gamma,15.7,84.8
797,20051118,1200,2005,1,118,  85.5W,Gamma,15.5,85.5
798,20051118,1800,2005,1,118,  85.6W,Gamma,15.7,85.6
799,20051119,0,2005,1,119,  85.6W,Gamma,16,85.6
800,20051119,600,2005,1,119,  85.6W,Gamma,16.1,85.6
801,20051119,1200,2005,1,119,  85.4W,Gamma,16.1,85.4
802,20051119,1800,2005,1,119,  85.2W,Gamma,16.2,85.2
803,20051120,0,2005,1,120,  85.0W,Gamma,16.4,85
804,20051120,600,2005,1,120,  85.0W,Gamma,16.6,85
805,20051120,1200,2005,1,120,  85.2W,Gamma,16.7,85.2
806,20051120,1800,2005,1,120,  85.5W,Gamma,16.9,85.5
807,20051121,0,2005,1,121,  85.5W,Gamma,17.1,85.5
808,20051121,600,2005,1,121,  85.2W,Gamma,17,85.2
809,20051121,1200,2005,1,121,  84.8W,Gamma,16.7,84.8
810,20051121,1800,2005,1,121,  84.3W,Gamma,16.4,84.3
811,20051122,0,2005,1,122,  83.5W,Gamma,15.4,83.5
812,20051119,1200,2005,1,119,  48.0W,Delta,27,48
813,20051119,1800,2005,1,119,  47.5W,Delta,26.7,47.5
814,20051120,0,2005,1,120,  46.7W,Delta,26.7,46.7
815,20051120,600,2005,1,120,  45.9W,Delta,27.2,45.9
816,20051120,1200,2005,1,120,  44.8W,Delta,27.7,44.8
817,20051120,1800,2005,1,120,  43.5W,Delta,28,43.5
818,20051121,0,2005,1,121,  42.2W,Delta,28.3,42.2
819,20051121,600,2005,1,121,  41.1W,Delta,29,41.1
820,20051121,1200,2005,1,121,  40.1W,Delta,29.9,40.1
821,20051121,1800,2005,1,121,  39.6W,Delta,30.9,39.6
822,20051122,0,2005,1,122,  40.1W,Delta,31.5,40.1
823,20051122,600,2005,1,122,  39.9W,Delta,31.4,39.9
824,20051122,1200,2005,1,122,  39.8W,Delta,31.2,39.8
825,20051122,1800,2005,1,122,  40.5W,Delta,30.7,40.5
826,20051123,0,2005,1,123,  40.9W,Delta,29.9,40.9
827,20051123,600,2005,1,123,  41.3W,Delta,28.8,41.3
828,20051123,1200,2005,1,123,  41.2W,Delta,27.4,41.2
